managing_agency,fms_id,year-month_reported,total_budget,spend_to_date,spend_to_date_percent,budget_variance,budget_variance_percent
42,CA091LG22,202305,2650000,0,0,,
42,CA091LG22,202305,430000,,,-2220000,-0.8377
42,CA091LG22,202309,2649815,0,0,2219815,5.1623
42,CA091LG23,202305,16051000,0,0,,
42,CA091LG23,202305,16051000,,,0,0
42,CA091LG23,202309,16050401,0,0,-599,0
42,CA091QB23,202305,3000000,,,,
42,CA091QB23,202305,3000000,0,0,0,0
42,CA091QB23,202309,2999711,0,0,-289,0
42,CA091QB24,202305,434000,0,0,,
42,CA091QB24,202305,434000,,,0,0
42,CA091QB24,202309,433500,0,0,-500,-0.0011
42,CA091QB25,202305,651000,,,,
42,CA091QB25,202305,651000,0,0,0,0
42,CA091QB25,202309,650359,0,0,-641,-0.0009
42,CA091QB26,202305,325000,0,0,,
42,CA091QB26,202305,325000,,,0,0
42,CA091QB26,202309,325000,0,0,0,0
42,CA092-024,202309,6000000,0,0,,
42,CA092-024,202310,6000000,,,0,0
42,CA200BX21,202104,16000000,,,,
42,CA200BX21,202305,22500000,85005,0.0037,6500000,0.4062
42,CA200BX21,202309,22499871,85005,0.0037,-129,0
42,CA200CW21,202110,3026000,,,,
42,CA200CW21,202305,508000,0,0,-2518000,-0.8321
42,CA200CW21,202309,508000,0,0,0,0
42,CA201BX21,202110,900000,,,,
42,CA201BX21,202305,900000,18476,0.0205,0,0
42,CA201BX21,202309,900000,18476,0.0205,0,0
42,CA201MC04,200811,500000,,,,
42,CA201MC04,202305,1257861,898781,0.7145,757861,1.5157
42,CA201MC04,202309,1257861,898781,0.7145,0,0
42,CA202-006,200609,710000,,,,
42,CA202-006,202305,757423,714032,0.9427,47423,0.0667
42,CA202-006,202309,757423,714032,0.9427,0,0
42,CA202HS04,200609,750000,,,,
42,CA202HS04,202305,1628826,636849,0.3909,878826,1.1717
42,CA202HS04,202309,1403849,636849,0.4536,-224977,-0.1381
42,CA202MC01,200811,940000,,,,
42,CA202MC01,202305,4084050,3581050,0.8768,3144050,3.3447
42,CA202MC01,202309,4084050,3581050,0.8768,0,0
42,CA207-006,200609,7500000,,,,
42,CA207-006,202305,7160000,0,0,-340000,-0.0453
42,CA207-006,202309,7160000,0,0,0,0
42,CA234KG13,201804,550000,,,,
42,CA234KG13,202305,7496668,311769,0.0415,6946668,12.6303
42,CA234KG13,202309,7496668,311769,0.0415,0,0
42,CC001-022,202104,200000,,,,
42,CC001-022,202305,2500000,0,0,2300000,11.5
42,CC001-022,202309,2500000,0,0,0,0
42,CC001-024,202305,250000,,,,
42,CC001-024,202305,250000,0,0,0,0
42,CC001-024,202309,250000,0,0,0,0
42,CC022-012,201201,1600000,,,,
42,CC022-012,202305,2400000,2078000,0.8658,800000,0.4999
42,CC022-012,202309,2400000,2078000,0.8658,0,0
42,CC026-013,201301,400000,,,,
42,CC026-013,202305,6096000,0,0,5696000,14.24
42,CC026-013,202309,6096000,0,0,0,0
42,CC032-015,201410,200000,,,,
42,CC032-015,202305,200000,0,0,0,0
42,CC032-015,202309,200000,0,0,0,0
42,CC034-016,201509,250000,,,,
42,CC034-016,202305,250000,0,0,0,0
42,CC034-016,202309,250000,0,0,0,0
42,CC037-017,201610,201000,,,,
42,CC037-017,202305,201000,0,0,0,0
42,CC037-017,202309,201000,0,0,0,0
42,CC039-017,201610,200000,,,,
42,CC039-017,202305,200000,0,0,0,0
42,CC039-017,202309,200000,0,0,0,0
42,CC041-018,201804,1800000,,,,
42,CC041-018,202305,1800000,0,0,0,0
42,CC041-018,202309,1800000,0,0,0,0
42,CC042-018,201804,1252000,,,,
42,CC042-018,202305,1252000,0,0,0,0
42,CC042-018,202309,1252000,0,0,0,0
42,CC045-019,201902,1200000,,,,
42,CC045-019,202305,1200000,0,0,0,0
42,CC045-019,202309,1200000,0,0,0,0
42,CL001-024,202305,1000000,,,,
42,CL001-024,202305,1000000,0,0,0,0
42,CL001-024,202309,1000000,0,0,0,0
42,CL002-024,202309,1500000,0,0,,
42,CL002-024,202310,1500000,,,0,0
42,CL018-015,201410,500000,,,,
42,CL018-015,202305,1250669,887326,0.7094,750669,1.5013
42,CL018-015,202309,1250669,887326,0.7094,0,0
42,CL021-018,201804,650000,,,,
42,CL021-018,202305,650000,0,0,0,0
42,CL021-018,202309,650000,0,0,0,0
42,CL023-019,201809,850000,,,,
42,CL023-019,202305,850000,0,0,0,0
42,CL023-019,202309,850000,0,0,0,0
42,GR010-022,202110,120000,,,,
42,GR010-022,202305,120000,0,0,0,0
42,GR010-022,202309,120000,0,0,0,0
42,GR017-014,201405,1000000,,,,
42,GR017-014,202305,1587332,1446276,0.9111,587332,0.5873
42,GR017-014,202309,1585332,1446276,0.9122,-2000,-0.0012
42,GR018-015,201410,500000,,,,
42,GR018-015,202305,500000,0,0,0,0
42,GR018-015,202309,500000,0,0,0,0
42,GR022-017,202202,3604000,,,,
42,GR022-017,202305,3604000,0,0,0,0
42,GR022-017,202309,3604000,0,0,0,0
42,GR023-017,201610,1200000,,,,
42,GR023-017,202305,975000,0,0,-225000,-0.1875
42,GR023-017,202309,975000,0,0,0,0
42,GR029-020,201910,250000,,,,
42,GR029-020,202305,250000,0,0,0,0
42,GR029-020,202309,125000,0,0,-125000,-0.5
42,GU001-012,202210,393000,,,,
42,GU001-012,202305,393000,0,0,0,0
42,GU001-012,202309,393000,0,0,0,0
42,GU031-013,201301,1000000,,,,
42,GU031-013,202305,1000000,0,0,0,0
42,GU031-013,202309,1000000,0,0,0,0
42,GU051-015,201410,35000,,,,
42,GU051-015,202305,31000,0,0,-4000,-0.1142
42,GU051-015,202309,31000,0,0,0,0
42,HC001-021,202011,100000,,,,
42,HC001-021,202305,100000,0,0,0,0
42,HC001-021,202309,100000,0,0,0,0
42,HC002-024,202309,300000,0,0,,
42,HC002-024,202310,300000,,,0,0
42,HC026-011,201009,300000,,,,
42,HC026-011,202305,300000,0,0,0,0
42,HC026-011,202309,300000,0,0,0,0
42,HC032-017,201610,365000,,,,
42,HC032-017,202305,1198605,1081605,0.9023,833605,2.2838
42,HC032-017,202309,1190605,1081605,0.9084,-8000,-0.0066
42,HC033-019,201809,400000,,,,
42,HC033-019,202305,400000,0,0,0,0
42,HC033-019,202309,400000,0,0,0,0
42,HC034-018,201804,100000,,,,
42,HC034-018,202305,100000,0,0,0,0
42,HC034-018,202309,100000,0,0,0,0
42,HC036-020,201910,400000,,,,
42,HC036-020,202305,400000,0,0,0,0
42,HC036-020,202309,400000,0,0,0,0
42,HC073-094,200609,339000,,,,
42,HC073-094,202305,481804,471804,0.9792,142804,0.4212
42,HC073-094,202309,481804,471804,0.9792,0,0
42,HC075-098,200609,3267000,,,,
42,HC075-098,202305,16617860,16441728,0.9894,13350860,4.0865
42,HC075-098,202309,16617860,16441728,0.9894,0,0
42,HS001-024,202305,1500000,,,,
42,HS001-024,202305,1500000,0,0,0,0
42,HS001-024,202309,1500000,0,0,0,0
42,HS007-010,200909,323000,,,,
42,HS007-010,202305,323000,118412,0.3666,0,0
42,HS007-010,202309,291412,118412,0.4063,-31588,-0.0977
42,HS007-022,202110,2500000,,,,
42,HS007-022,202305,7000000,0,0,4500000,1.8
42,HS007-022,202309,7000000,0,0,0,0
42,HS022-005,200609,256000,,,,
42,HS022-005,202305,400000,300332,0.7508,144000,0.5625
42,HS022-005,202309,300332,300332,1,-99668,-0.2491
42,HS033-007,200609,2000000,,,,
42,HS033-007,202305,2000000,0,0,0,0
42,HS033-007,202309,2000000,0,0,0,0
42,HS034-007,201405,250000,,,,
42,HS034-007,202305,250000,0,0,0,0
42,HS034-007,202309,250000,0,0,0,0
42,HS040-009,200811,500000,,,,
42,HS040-009,202305,526000,0,0,26000,0.052
42,HS040-009,202309,1000,0,0,-525000,-0.998
42,HS041-011,201009,778000,,,,
42,HS041-011,202305,5845820,5266668,0.9009,5067820,6.5139
42,HS041-011,202309,5845820,5266668,0.9009,0,0
42,HS043-011,201009,3970000,,,,
42,HS043-011,202305,535000,0,0,-3435000,-0.8652
42,HS043-011,202309,535000,0,0,0,0
42,HS047-013,201210,600000,,,,
42,HS047-013,202305,950000,837539,0.8816,350000,0.5833
42,HS047-013,202309,950000,837539,0.8816,0,0
42,HS048-013,201301,200000,,,,
42,HS048-013,202305,2699606,99573,0.0368,2499606,12.498
42,HS048-013,202309,176573,99573,0.5639,-2523033,-0.9345
42,HS050-014,201405,2500000,,,,
42,HS050-014,202305,2500000,0,0,0,0
42,HS050-014,202309,2500000,0,0,0,0
42,HS054-017,201610,3850000,,,,
42,HS054-017,202305,7648000,6713088,0.8777,3798000,0.9864
42,HS054-017,202309,7648000,6713088,0.8777,0,0
42,HS055-098,200609,514000,,,,
42,HS055-098,202305,518440,507440,0.9787,4440,0.0086
42,HS055-098,202309,518440,507440,0.9787,0,0
42,HS057-019,201809,1500000,,,,
42,HS057-019,202305,1352000,0,0,-148000,-0.0986
42,HS057-019,202309,1000000,0,0,-352000,-0.2603
42,HS059-021,202011,500000,,,,
42,HS059-021,202305,500000,0,0,0,0
42,HS059-021,202309,500000,0,0,0,0
42,HU001-023,202210,1000000,,,,
42,HU001-023,202305,1000000,0,0,0,0
42,HU001-023,202309,1000000,0,0,0,0
42,HU001-024,202305,100000,0,0,,
42,HU001-024,202305,100000,,,0,0
42,HU001-024,202309,400000,0,0,300000,3
42,HU002-022,202110,4000000,,,,
42,HU002-022,202305,4000000,0,0,0,0
42,HU002-022,202309,4000000,0,0,0,0
42,HU002-023,202210,100000,,,,
42,HU002-023,202305,100000,0,0,0,0
42,HU002-023,202309,100000,0,0,0,0
42,HU003-021,202011,4000000,,,,
42,HU003-021,202305,4000000,0,0,0,0
42,HU003-021,202309,4000000,0,0,0,0
42,HU003-023,202210,150000,,,,
42,HU003-023,202305,150000,0,0,0,0
42,HU003-023,202309,150000,0,0,0,0
42,HU004-021,202011,100000,,,,
42,HU004-021,202305,100000,0,0,0,0
42,HU004-021,202309,100000,0,0,0,0
42,HU011-022,202110,150000,,,,
42,HU011-022,202305,150000,0,0,0,0
42,HU011-022,202309,150000,0,0,0,0
42,HU022-009,200811,732000,,,,
42,HU022-009,202305,675476,570305,0.8443,-56524,-0.0772
42,HU022-009,202309,611359,570305,0.9328,-64117,-0.0949
42,HU026-013,201301,100000000,,,,
42,HU026-013,202305,27750000,0,0,-72250000,-0.7225
42,HU026-013,202309,27750000,0,0,0,0
42,HU027-013,201509,47150000,,,,
42,HU027-013,202305,47150000,0,0,0,0
42,HU027-013,202309,47150000,0,0,0,0
42,HU028-015,201410,300000,,,,
42,HU028-015,202305,300000,0,0,0,0
42,HU028-015,202309,300000,0,0,0,0
42,HU029-015,201410,375000,,,,
42,HU029-015,202305,375000,0,0,0,0
42,HU029-015,202309,375000,0,0,0,0
42,HU035-016,201509,612000,,,,
42,HU035-016,202305,612000,0,0,0,0
42,HU035-016,202309,612000,0,0,0,0
42,HU036-017,201610,500000,,,,
42,HU036-017,202305,500000,0,0,0,0
42,HU036-017,202309,500000,0,0,0,0
42,HU037-017,201610,5000000,,,,
42,HU037-017,202305,5000000,0,0,0,0
42,HU037-017,202309,5000000,0,0,0,0
42,HU039-018,201804,3500000,,,,
42,HU039-018,202305,3500000,0,0,0,0
42,HU039-018,202309,3500000,0,0,0,0
42,HU040-018,201804,1900000,,,,
42,HU040-018,202305,1900000,0,0,0,0
42,HU040-018,202309,1900000,0,0,0,0
42,HU040-019,201809,250000,,,,
42,HU040-019,202305,250000,0,0,0,0
42,HU040-019,202309,250000,0,0,0,0
42,HU041-019,201902,2285000,,,,
42,HU041-019,202305,2285000,0,0,0,0
42,HU041-019,202309,2285000,0,0,0,0
42,HU043-020,201910,4000000,,,,
42,HU043-020,202305,4000000,0,0,0,0
42,HU043-020,202309,4000000,0,0,0,0
42,JJ001-021,202011,100000,,,,
42,JJ001-021,202305,100000,0,0,0,0
42,JJ001-021,202309,100000,0,0,0,0
42,JJ024-017,201610,650000,,,,
42,JJ024-017,202305,650000,0,0,0,0
42,JJ024-017,202309,650000,0,0,0,0
42,JJ029-018,201804,1000000,,,,
42,JJ029-018,202305,1000000,0,0,0,0
42,JJ029-018,202309,1000000,0,0,0,0
42,KG001-021,202011,2000000,,,,
42,KG001-021,202305,2000000,0,0,0,0
42,KG001-021,202309,2000000,0,0,0,0
42,KG001-022,202104,450000,,,,
42,KG001-022,202305,450000,0,0,0,0
42,KG001-022,202309,450000,0,0,0,0
42,KG001-024,202305,3000000,0,0,,
42,KG001-024,202305,3000000,,,0,0
42,KG001-024,202309,3000000,0,0,0,0
42,KG002-022,202305,1500000,0,0,,
42,KG002-022,202305,1500000,,,0,0
42,KG002-022,202309,1500000,0,0,0,0
42,KG025-009,200811,1500000,,,,
42,KG025-009,202305,1999032,1870998,0.9359,499032,0.3326
42,KG025-009,202309,2298032,1870998,0.8141,299000,0.1495
42,KG030-012,201201,3000000,,,,
42,KG030-012,202305,4910992,3606578,0.7343,1910992,0.6369
42,KG030-012,202309,4910992,3606578,0.7343,0,0
42,KG031-013,201210,1000000,,,,
42,KG031-013,202305,2500000,219059,0.0876,1500000,1.5
42,KG031-013,202309,1905000,219059,0.1149,-595000,-0.238
42,KG037-015,201405,7500000,,,,
42,KG037-015,202305,7500000,0,0,0,0
42,KG037-015,202309,7500000,0,0,0,0
42,KG043-018,201804,750000,,,,
42,KG043-018,202305,750000,0,0,0,0
42,KG043-018,202309,750000,0,0,0,0
42,KG045-020,201910,2000000,,,,
42,KG045-020,202305,7963000,0,0,5963000,2.9815
42,KG045-020,202309,7963208,0,0,208,0
42,KG206-006,201804,1566000,,,,
42,KG206-006,202305,3281660,2146281,0.654,1715660,1.0955
42,KG206-006,202309,3281981,2146281,0.6539,321,0
42,LAGUARDIA,200609,400000,,,,
42,LAGUARDIA,202305,422796,334535,0.7912,22796,0.0569
42,LAGUARDIA,202309,420981,334535,0.7946,-1815,-0.0042
42,LG001-023,202205,1000000,,,,
42,LG001-023,202305,2000000,0,0,1000000,1
42,LG001-023,202309,2000000,0,0,0,0
42,LG001-024,202305,1000000,,,,
42,LG001-024,202305,1000000,0,0,0,0
42,LG001-024,202309,1000000,0,0,0,0
42,LG002-021,202011,75000,,,,
42,LG002-021,202305,75000,0,0,0,0
42,LG002-021,202309,75000,0,0,0,0
42,LG002-024,202309,2000000,0,0,,
42,LG002-024,202310,2000000,,,0,0
42,LG003-023,202210,2000000,,,,
42,LG003-023,202305,2000000,0,0,0,0
42,LG003-023,202309,2000000,0,0,0,0
42,LG020-009,200811,5000000,,,,
42,LG020-009,202305,8565141,7460057,0.8709,3565141,0.713
42,LG020-009,202309,8563356,7460057,0.8711,-1785,-0.0002
42,LG024-009,200909,225000,,,,
42,LG024-009,202305,225000,185825,0.8258,0,0
42,LG024-009,202309,195825,185825,0.9489,-29175,-0.1296
42,LG024-022,202110,2350000,,,,
42,LG024-022,202305,2350000,0,0,0,0
42,LG024-022,202309,2350000,0,0,0,0
42,LG036-014,201310,1000000,,,,
42,LG036-014,202305,2636000,146686,0.0556,1636000,1.636
42,LG036-014,202309,2636000,146686,0.0556,0,0
42,LG041-016,201509,3400000,,,,
42,LG041-016,202305,7537106,124062,0.0164,4137106,1.2167
42,LG041-016,202309,6471906,124062,0.0191,-1065200,-0.1413
42,LG043-018,201804,1500000,,,,
42,LG043-018,202305,5099600,187560,0.0367,3599600,2.3997
42,LG043-018,202309,5099600,187560,0.0367,0,0
42,LG070-010,201102,3273000,,,,
42,LG070-010,202305,3273334,1642584,0.5018,334,0.0001
42,LG070-010,202309,1643584,1642584,0.9993,-1629750,-0.4978
42,LG071-019,201809,5100000,,,,
42,LG071-019,202305,4100000,0,0,-1000000,-0.196
42,LG071-019,202309,4100000,0,0,0,0
42,LG072-019,201902,150000,,,,
42,LG072-019,202305,150000,0,0,0,0
42,LG072-019,202309,150000,0,0,0,0
42,LG073-020,201910,9100000,,,,
42,LG073-020,202305,8543000,0,0,-557000,-0.0612
42,LG073-020,202309,8543000,0,0,0,0
42,LM001-024,202305,1000000,,,,
42,LM001-024,202305,1000000,0,0,0,0
42,LM001-024,202309,1000000,0,0,0,0
42,LM002-021,202011,950000,,,,
42,LM002-021,202305,950000,0,0,0,0
42,LM002-021,202309,950000,0,0,0,0
42,LM004-022,202110,1500000,,,,
42,LM004-022,202305,1500000,0,0,0,0
42,LM004-022,202309,1500000,0,0,0,0
42,LM019-011,201009,850000,,,,
42,LM019-011,202305,848986,809986,0.954,-1014,-0.0011
42,LM019-011,202309,848986,809986,0.954,0,0
42,LM022-013,201210,900000,,,,
42,LM022-013,202305,899223,867244,0.9644,-777,-0.0008
42,LM022-013,202309,895244,867244,0.9687,-3979,-0.0044
42,LM025-014,201310,500000,,,,
42,LM025-014,202305,500036,493036,0.986,36,0
42,LM025-014,202309,500036,493036,0.986,0,0
42,LM029016,201509,550000,,,,
42,LM029016,202305,550000,0,0,0,0
42,LM029016,202309,550000,0,0,0,0
42,LM032-017,201610,1700000,,,,
42,LM032-017,202305,1700000,0,0,0,0
42,LM032-017,202309,1700000,0,0,0,0
42,LM034-018,201804,368000,,,,
42,LM034-018,202305,368000,0,0,0,0
42,LM034-018,202309,368000,0,0,0,0
42,LM035-018,201804,1866000,,,,
42,LM035-018,202305,1866000,0,0,0,0
42,LM035-018,202309,1866000,0,0,0,0
42,LM036-019,201809,1227000,,,,
42,LM036-019,202305,1227000,1200000,0.9779,0,0
42,LM036-019,202309,1227000,1200000,0.9779,0,0
42,LM041-020,201910,700000,,,,
42,LM041-020,202305,700000,0,0,0,0
42,LM041-020,202309,700000,0,0,0,0
42,LM043-021,202011,1050000,,,,
42,LM043-021,202305,1050000,0,0,0,0
42,LM043-021,202309,1050000,0,0,0,0
42,LM058-995,200609,250000,,,,
42,LM058-995,202305,144515,128515,0.8892,-105485,-0.4219
42,LM058-995,202309,144515,128515,0.8892,0,0
42,MC001-021,202011,1800000,,,,
42,MC001-021,202305,100000,0,0,-1700000,-0.9444
42,MC001-021,202309,100000,0,0,0,0
42,MC001-022,202104,100000,,,,
42,MC001-022,202305,4800000,0,0,4700000,47
42,MC001-022,202309,4800000,0,0,0,0
42,MC001-023,202210,2000000,,,,
42,MC001-023,202305,2000000,0,0,0,0
42,MC001-023,202309,2000000,0,0,0,0
42,MC001-024,202305,200000,,,,
42,MC001-024,202305,200000,0,0,0,0
42,MC001-024,202309,350000,0,0,150000,0.75
42,MC024-008,202305,1700356,71955,0.0423,,
42,MC024-008,202309,250955,71955,0.2867,-1449401,-0.8524
42,MC028-010,200909,9900000,,,,
42,MC028-010,202305,11294439,10789759,0.9553,1394439,0.1408
42,MC028-010,202309,11294439,10789759,0.9553,0,0
42,MC029-012,201201,1400000,,,,
42,MC029-012,202305,1400000,998671,0.7133,0,0
42,MC029-012,202309,1400000,998671,0.7133,0,0
42,MC036-016,201509,300000,,,,
42,MC036-016,202305,300000,0,0,0,0
42,MC036-016,202309,150000,0,0,-150000,-0.5
42,MC040-018,201804,1325000,,,,
42,MC040-018,202305,1325000,0,0,0,0
42,MC040-018,202309,1325000,0,0,0,0
42,MC042-018,201804,900000,,,,
42,MC042-018,202305,2250000,30429,0.0135,1350000,1.5
42,MC042-018,202309,2250000,30429,0.0135,0,0
42,MC044-019,201902,925000,,,,
42,MC044-019,202305,925000,0,0,0,0
42,MC044-019,202309,925000,0,0,0,0
42,MC045-020,201910,1300000,,,,
42,MC045-020,202305,1300000,0,0,0,0
42,MC045-020,202309,1300000,0,0,0,0
42,ME001-022,202110,2000000,,,,
42,ME001-022,202305,2000000,0,0,0,0
42,ME001-022,202309,2000000,0,0,0,0
42,ME001-023,202210,2700000,,,,
42,ME001-023,202305,2700000,0,0,0,0
42,ME001-023,202309,2700000,0,0,0,0
42,ME001-024,202309,4500000,0,0,,
42,ME001-024,202310,4500000,,,0,0
42,ME018-005,200609,5230000,,,,
42,ME018-005,202305,9726323,9651125,0.9922,4496323,0.8597
42,ME018-005,202309,9726323,9651125,0.9922,0,0
42,ME027-011,201009,1000000,,,,
42,ME027-011,202305,5219000,4244369,0.8132,4219000,4.219
42,ME027-011,202309,5219000,4244369,0.8132,0,0
42,ME030-013,201210,1000000,,,,
42,ME030-013,202305,1701118,1700118,0.9994,701118,0.7011
42,ME030-013,202309,1701118,1700118,0.9994,0,0
42,ME031-013,201301,1400000,,,,
42,ME031-013,202305,1399889,1352889,0.9664,-111,0
42,ME031-013,202309,1399889,1352889,0.9664,0,0
42,ME038-016,201509,1500000,,,,
42,ME038-016,202305,1500000,0,0,0,0
42,ME038-016,202309,1500000,0,0,0,0
42,ME039-017,201610,1500000,,,,
42,ME039-017,202305,1500000,0,0,0,0
42,ME039-017,202309,1500000,0,0,0,0
42,ME041-018,201804,1500000,,,,
42,ME041-018,202305,1500000,0,0,0,0
42,ME041-018,202309,1500000,0,0,0,0
42,ME042-019,201902,2250000,,,,
42,ME042-019,202305,2250000,0,0,0,0
42,ME042-019,202309,2250000,0,0,0,0
42,ME043-020,201910,1000000,,,,
42,ME043-020,202305,1000000,0,0,0,0
42,ME043-020,202309,1000000,0,0,0,0
42,MH040-014,201405,285000,,,,
42,MH040-014,202305,285000,0,0,0,0
42,MH040-014,202309,285000,0,0,0,0
42,MH053-016,201601,100000,,,,
42,MH053-016,202305,100000,0,0,0,0
42,MH053-016,202309,100000,0,0,0,0
42,MH059-017,201610,450000,,,,
42,MH059-017,202305,450000,0,0,0,0
42,MH059-017,202309,450000,0,0,0,0
42,MH060-020,201910,450000,,,,
42,MH060-020,202305,450000,0,0,0,0
42,MH060-020,202309,450000,0,0,0,0
42,NY006-009,200811,1051000,,,,
42,NY006-009,202305,821906,785028,0.9551,-229094,-0.2179
42,NY006-009,202309,821906,785028,0.9551,0,0
42,NY013-012,201201,1500000,,,,
42,NY013-012,202305,1622629,1471629,0.9069,122629,0.0817
42,NY013-012,202309,1622629,1471629,0.9069,0,0
42,NY024-018,201804,500000,,,,
42,NY024-018,202305,500000,0,0,0,0
42,NY024-018,202309,5705000,0,0,5205000,10.41
42,NY025-018,201804,2500000,,,,
42,NY025-018,202305,10347100,1761100,0.1702,7847100,3.1388
42,NY025-018,202309,10347107,1761100,0.1702,7,0
42,OFFSHRWND,202205,10000000,,,,
42,OFFSHRWND,202305,10000000,0,0,0,0
42,OFFSHRWND,202309,10000000,0,0,0,0
42,QB001-021,202011,4106000,,,,
42,QB001-021,202305,4106000,0,0,0,0
42,QB001-021,202309,4106000,0,0,0,0
42,QB001-022,202104,750000,,,,
42,QB001-022,202305,1500000,0,0,750000,1
42,QB001-022,202309,1500000,0,0,0,0
42,QB001-023,202205,1000000,,,,
42,QB001-023,202305,2000000,0,0,1000000,1
42,QB001-023,202309,2000000,0,0,0,0
42,QB001-024,202305,400000,0,0,,
42,QB001-024,202305,400000,,,0,0
42,QB001-024,202309,400000,0,0,0,0
42,QB002-024,202309,400000,0,0,,
42,QB002-024,202310,21000,,,-379000,-0.9475
42,QB023-022,202110,612000,,,,
42,QB023-022,202305,612000,0,0,0,0
42,QB023-022,202309,612000,0,0,0,0
42,QB031-007,200609,2000000,,,,
42,QB031-007,202305,16770839,6137813,0.3659,14770839,7.3854
42,QB031-007,202309,16770654,6137813,0.3659,-185,0
42,QB041-011,201009,2050000,,,,
42,QB041-011,202305,2350000,1350054,0.5744,300000,0.1463
42,QB041-011,202309,2350350,1350054,0.5744,350,0.0001
42,QB054-016,201509,1500000,,,,
42,QB054-016,202305,1599832,39115,0.0244,99832,0.0665
42,QB054-016,202309,1430832,39115,0.0273,-169000,-0.1056
42,QB062-020,201910,2200000,,,,
42,QB062-020,202305,2200000,0,0,0,0
42,QB062-020,202309,2200452,0,0,452,0.0002
42,QB063-020,201910,250000,,,,
42,QB063-020,202305,250224,0,0,224,0.0008
42,QB063-020,202309,250224,0,0,0,0
42,QC001-021,202011,2225000,,,,
42,QC001-021,202305,2225000,0,0,0,0
42,QC001-021,202309,2225000,0,0,0,0
42,QC001-022,202104,750000,,,,
42,QC001-022,202305,2675000,0,0,1925000,2.5666
42,QC001-022,202309,2675000,0,0,0,0
42,QC001-023,202205,1000000,,,,
42,QC001-023,202305,3300000,0,0,2300000,2.3
42,QC001-023,202309,3300000,0,0,0,0
42,QC001-024,202305,250000,0,0,,
42,QC001-024,202305,250000,,,0,0
42,QC001-024,202309,250000,0,0,0,0
42,QC002-024,202309,1600000,0,0,,
42,QC002-024,202310,1600000,,,0,0
42,QC003-024,202309,200000,0,0,,
42,QC003-024,202310,200000,,,0,0
42,QC004-013,201210,1500000,,,,
42,QC004-013,202305,5336214,236769,0.0443,3836214,2.5574
42,QC004-013,202309,5336214,236769,0.0443,0,0
42,QC004-024,202309,2000000,0,0,,
42,QC004-024,202310,2000000,,,0,0
42,QC006-022,202110,1150000,,,,
42,QC006-022,202305,1150000,0,0,0,0
42,QC006-022,202309,1150000,0,0,0,0
42,QC039-011,201009,50000,,,,
42,QC039-011,202305,50000,0,0,0,0
42,QC039-011,202309,50000,0,0,0,0
42,QC047-013,201301,467000,,,,
42,QC047-013,202305,227000,0,0,-240000,-0.5139
42,QC047-013,202309,227000,0,0,0,0
42,QC054-015,201410,1500000,,,,
42,QC054-015,202305,2983925,2830236,0.9484,1483925,0.9892
42,QC054-015,202309,2910236,2830236,0.9725,-73689,-0.0246
42,QC061-016,201509,1500000,,,,
42,QC061-016,202305,1500000,0,0,0,0
42,QC061-016,202309,1500000,0,0,0,0
42,QC061-017,201610,1326000,,,,
42,QC061-017,202305,1326000,0,0,0,0
42,QC061-017,202309,1326000,0,0,0,0
42,QC065-017,201610,1000000,,,,
42,QC065-017,202305,1000175,161175,0.1611,175,0.0001
42,QC065-017,202309,1000175,161175,0.1611,0,0
42,QC066-017,201610,2000000,,,,
42,QC066-017,202305,1999500,245500,0.1227,-500,-0.0002
42,QC066-017,202309,1999500,245500,0.1227,0,0
42,QC070-018,201804,1900000,,,,
42,QC070-018,202305,1900000,0,0,0,0
42,QC070-018,202309,1900000,0,0,0,0
42,QC072-019,201809,3200000,,,,
42,QC072-019,202305,2200000,0,0,-1000000,-0.3125
42,QC072-019,202309,2200000,0,0,0,0
42,QC074-019,201904,1450000,,,,
42,QC074-019,202305,1450000,0,0,0,0
42,QC074-019,202309,1450000,0,0,0,0
42,QC075-020,201910,1000000,,,,
42,QC075-020,202305,1000000,0,0,0,0
42,QC075-020,202309,1000000,0,0,0,0
42,QC076-020,201910,1000000,,,,
42,QC076-020,202305,1000000,0,0,0,0
42,QC076-020,202309,1000000,0,0,0,0
42,QC077-020,201910,500000,,,,
42,QC077-020,202305,500000,0,0,0,0
42,QC077-020,202309,500000,0,0,0,0
42,QC078-020,201910,2500000,,,,
42,QC078-020,202305,2500000,0,0,0,0
42,QC078-020,202309,2500000,0,0,0,0
42,QC079-020,201910,500000,,,,
42,QC079-020,202305,500000,0,0,0,0
42,QC079-020,202309,500433,0,0,433,0.0008
42,SAND-KG02,201405,285000,,,,
42,SAND-KG02,202305,770108,26744,0.0347,485108,1.7021
42,SAND-KG02,202309,512744,26744,0.0521,-257364,-0.3341
42,SAND-KG03,201410,2592000,,,,
42,SAND-KG03,202305,11064000,426891,0.0385,8472000,3.2685
42,SAND-KG03,202309,11064000,426891,0.0385,0,0
42,SAND-MC01,201301,2173000,,,,
42,SAND-MC01,202305,110000,0,0,-2063000,-0.9493
42,SAND-MC01,202309,110000,0,0,0,0
42,ST001-021,202011,615000,,,,
42,ST001-021,202305,615000,0,0,0,0
42,ST001-021,202309,615000,0,0,0,0
